"","date","hits","keyword","geo","time","gprop","category"
"165",2020-07-12,44,"Match","US","today+5-y","web",0
"166",2020-07-19,45,"Match","US","today+5-y","web",0
"167",2020-07-26,44,"Match","US","today+5-y","web",0
"168",2020-08-02,42,"Match","US","today+5-y","web",0
"169",2020-08-09,42,"Match","US","today+5-y","web",0
"170",2020-08-16,42,"Match","US","today+5-y","web",0
"171",2020-08-23,42,"Match","US","today+5-y","web",0
"172",2020-08-30,43,"Match","US","today+5-y","web",0
"173",2020-09-06,45,"Match","US","today+5-y","web",0
"174",2020-09-13,46,"Match","US","today+5-y","web",0
"175",2020-09-20,46,"Match","US","today+5-y","web",0
"176",2020-09-27,45,"Match","US","today+5-y","web",0
"177",2020-10-04,48,"Match","US","today+5-y","web",0
"178",2020-10-11,47,"Match","US","today+5-y","web",0
"179",2020-10-18,49,"Match","US","today+5-y","web",0
"180",2020-10-25,47,"Match","US","today+5-y","web",0
"181",2020-11-01,38,"Match","US","today+5-y","web",0
"182",2020-11-08,44,"Match","US","today+5-y","web",0
"183",2020-11-15,46,"Match","US","today+5-y","web",0
"184",2020-11-22,60,"Match","US","today+5-y","web",0
"185",2020-11-29,55,"Match","US","today+5-y","web",0
"186",2020-12-06,47,"Match","US","today+5-y","web",0
"187",2020-12-13,44,"Match","US","today+5-y","web",0
"188",2020-12-20,42,"Match","US","today+5-y","web",0
"189",2020-12-27,46,"Match","US","today+5-y","web",0
"190",2021-01-03,45,"Match","US","today+5-y","web",0
"191",2021-01-10,46,"Match","US","today+5-y","web",0
"192",2021-01-17,47,"Match","US","today+5-y","web",0
"193",2021-01-24,45,"Match","US","today+5-y","web",0
"194",2021-01-31,48,"Match","US","today+5-y","web",0
"195",2021-02-07,49,"Match","US","today+5-y","web",0
"196",2021-02-14,50,"Match","US","today+5-y","web",0
"197",2021-02-21,47,"Match","US","today+5-y","web",0
"198",2021-02-28,47,"Match","US","today+5-y","web",0
"199",2021-03-07,45,"Match","US","today+5-y","web",0
"200",2021-03-14,53,"Match","US","today+5-y","web",0
"201",2021-03-21,67,"Match","US","today+5-y","web",0
"202",2021-03-28,52,"Match","US","today+5-y","web",0
"203",2021-04-04,45,"Match","US","today+5-y","web",0
"204",2021-04-11,47,"Match","US","today+5-y","web",0
"205",2021-04-18,47,"Match","US","today+5-y","web",0
"206",2021-04-25,45,"Match","US","today+5-y","web",0
"207",2021-05-02,45,"Match","US","today+5-y","web",0
"208",2021-05-09,42,"Match","US","today+5-y","web",0
"209",2021-05-16,43,"Match","US","today+5-y","web",0
"210",2021-05-23,41,"Match","US","today+5-y","web",0
"211",2021-05-30,44,"Match","US","today+5-y","web",0
"212",2021-06-06,48,"Match","US","today+5-y","web",0
"213",2021-06-13,46,"Match","US","today+5-y","web",0
"214",2021-06-20,44,"Match","US","today+5-y","web",0
"215",2021-06-27,46,"Match","US","today+5-y","web",0
"216",2021-07-04,79,"Match","US","today+5-y","web",0
"217",2021-07-11,46,"Match","US","today+5-y","web",0
"218",2021-07-18,44,"Match","US","today+5-y","web",0
"219",2021-07-25,44,"Match","US","today+5-y","web",0
"220",2021-08-01,47,"Match","US","today+5-y","web",0
"221",2021-08-08,40,"Match","US","today+5-y","web",0
"222",2021-08-15,40,"Match","US","today+5-y","web",0
"223",2021-08-22,43,"Match","US","today+5-y","web",0
"224",2021-08-29,45,"Match","US","today+5-y","web",0
"225",2021-09-05,49,"Match","US","today+5-y","web",0
"226",2021-09-12,46,"Match","US","today+5-y","web",0
"227",2021-09-19,46,"Match","US","today+5-y","web",0
"228",2021-09-26,47,"Match","US","today+5-y","web",0
"229",2021-10-03,46,"Match","US","today+5-y","web",0
"230",2021-10-10,47,"Match","US","today+5-y","web",0
"231",2021-10-17,49,"Match","US","today+5-y","web",0
"232",2021-10-24,53,"Match","US","today+5-y","web",0
"233",2021-10-31,49,"Match","US","today+5-y","web",0
"234",2021-11-07,49,"Match","US","today+5-y","web",0
"235",2021-11-14,48,"Match","US","today+5-y","web",0
"236",2021-11-21,61,"Match","US","today+5-y","web",0
"237",2021-11-28,50,"Match","US","today+5-y","web",0
"238",2021-12-05,47,"Match","US","today+5-y","web",0
"239",2021-12-12,44,"Match","US","today+5-y","web",0
"240",2021-12-19,39,"Match","US","today+5-y","web",0
"241",2021-12-26,40,"Match","US","today+5-y","web",0
"242",2022-01-02,44,"Match","US","today+5-y","web",0
"243",2022-01-09,46,"Match","US","today+5-y","web",0
"244",2022-01-16,46,"Match","US","today+5-y","web",0
"245",2022-01-23,49,"Match","US","today+5-y","web",0
"246",2022-01-30,48,"Match","US","today+5-y","web",0
"247",2022-02-06,47,"Match","US","today+5-y","web",0
"248",2022-02-13,48,"Match","US","today+5-y","web",0
"249",2022-02-20,46,"Match","US","today+5-y","web",0
"250",2022-02-27,45,"Match","US","today+5-y","web",0
"251",2022-03-06,48,"Match","US","today+5-y","web",0
"252",2022-03-13,56,"Match","US","today+5-y","web",0
"253",2022-03-20,71,"Match","US","today+5-y","web",0
"254",2022-03-27,62,"Match","US","today+5-y","web",0
"255",2022-04-03,52,"Match","US","today+5-y","web",0
"256",2022-04-10,48,"Match","US","today+5-y","web",0
"257",2022-04-17,48,"Match","US","today+5-y","web",0
"258",2022-04-24,47,"Match","US","today+5-y","web",0
"259",2022-05-01,45,"Match","US","today+5-y","web",0
"260",2022-05-08,45,"Match","US","today+5-y","web",0
"261",2022-05-15,37,"Match","US","today+5-y","web",0
