"","date","hits","keyword","geo","time","gprop","category"
"250",2022-02-27,52,"Video dating","US","today+5-y","web",0
"251",2022-03-06,36,"Video dating","US","today+5-y","web",0
"252",2022-03-13,37,"Video dating","US","today+5-y","web",0
"253",2022-03-20,48,"Video dating","US","today+5-y","web",0
"254",2022-03-27,47,"Video dating","US","today+5-y","web",0
"255",2022-04-03,57,"Video dating","US","today+5-y","web",0
"256",2022-04-10,41,"Video dating","US","today+5-y","web",0
"257",2022-04-17,66,"Video dating","US","today+5-y","web",0
"258",2022-04-24,50,"Video dating","US","today+5-y","web",0
"259",2022-05-01,58,"Video dating","US","today+5-y","web",0
"260",2022-05-08,54,"Video dating","US","today+5-y","web",0
"261",2022-05-15,65,"Video dating","US","today+5-y","web",0
